record_id,pmid,doi,title
19254657,19254657,10.1016/j.det.2008.11.013,Comorbidities in dermatology.
19250397,19250397,10.1111/j.1525-1470.2008.00813.x,Three years of Italian experience of an educational program for parents of young children affected by atopic dermatitis: improving knowledge produces lower anxiety levels in parents of children with atopic dermatitis.
19143219,19143219,NA,[Psychological factors in allergic skin diseases].
19061931,19061931,10.1016/j.pnpbp.2008.11.006,Brain-skin connection: is atopic dermatitis associated with demonstrable basal ganglia dysfunction?
18937652,18937652,10.1111/j.1365-4632.2008.03726.x,Alexithymia and dermatology: the state of the art.
18751572,18751572,10.3928/00904481-20080801-07,"Food allergy: diagnosis, treatment, prognosis, and prevention."
18624873,18624873,10.1111/j.1468-3083.2008.02890.x,"A cross-sectional study of psychological morbidity in patients with acne, psoriasis and atopic dermatitis in specialist dermatology and general practices."
18559775,18559775,10.1001/archderm.144.6.795-b,Erosive dermatitis and progressive neurological symptoms--quiz case.
18507873,18507873,10.1017/S0033291708003504,Do mental health problems in childhood predict chronic physical conditions among males in early adulthood? Evidence from a community-based prospective study.
18504118,18504118,10.1016/j.eurpsy.2008.03.013,"Depression, comorbidities and the TNF-alpha system."
18338144,18338144,10.1007/s00105-008-1512-4,[Atopic dermatitis. Psychosomatic and psychotherapeutic treatment].
18328893,18328893,10.1016/j.jaci.2007.12.1171,Increased activation-induced cell death of high IFN-gamma-producing T(H)1 cells as a mechanism of T(H)2 predominance in atopic diseases.
18318886,18318886,10.1111/j.1529-8019.2008.00170.x,The psychosocial and occupational impact of chronic skin disease.
18242049,18242049,10.1016/j.bbi.2007.12.002,Personality characteristics in chronic and non-chronic allergic conditions.
18224550,18224550,10.1080/00926230701267951,Sexual dysfunctions in patients with neurodermatitis and psoriasis.
19920986,19920986,NA,New and emerging trends in the treatment of atopic dermatitis.
18070214,18070214,10.1111/j.1365-2133.2007.08354.x,Assessment of health state utilities of controlled and uncontrolled psoriasis and atopic eczema: a population-based study.
17919200,17919200,10.1111/j.1365-4632.2007.03457.x,Hair loss in children in South-East Nigeria: common and uncommon cases.
17915983,17915983,10.4088/jcp.v68n0915,Association of internalizing disorders and allergies in a child and adolescent psychiatry clinical sample.
17824212,17824212,NA,On top of cradle cap.
17764214,17764214,NA,Breastfeeding and maternal and infant health outcomes in developed countries.
17620208,17620208,10.1080/13548500601109268,How beneficial is cognitive behaviour therapy in the treatment of atopic dermatitis? A single-case study.
17620093,17620093,10.1111/j.1600-0625.2007.00581.x,Heme oxygenase-1 inhibits T cell-dependent skin inflammation and differentiation and function of antigen-presenting cells.
17598034,17598034,10.2340/00015555-0246,"How do personality systems interact in patients with psoriasis, atopic dermatitis and urticaria?"
17567313,17567313,10.1111/j.1468-3083.2006.02055.x,Clinical and histopathological findings of 'psoriatic neurodermatitis' and of typical lichen simplex chronicus.
17542890,17542890,10.1111/j.1525-1470.2007.00412.x,Mucocutaneous findings in 100 children with Down syndrome.
17533993,17533993,NA,[The role of psychological factors and psychiatric disorders in skin diseases].
17506956,17506956,NA,[Observational study to evaluate the impact of an educational/informative intervention in the emotional status (anxiety) of patients with atopic dermatitis (CUIDA-DEL)].
17494419,17494419,NA,[Co-occurrence of psychiatric and dermatologic disorders. Case studies].
17468523,17468523,NA,Viewing humorous film improves nighttime wakening in children with atopic dermatitis.
17352685,17352685,10.2174/187152807780077318,Highly selective phosphodiesterase 4 inhibitors for the treatment of allergic skin diseases and psoriasis.
17199575,17199575,10.1111/j.1365-2133.2006.07539.x,Characteristics and completeness of clinical trial registrations in psoriasis and atopic dermatitis.
17196765,17196765,10.1016/j.mehy.2006.11.018,Atopic dermatitis and anxiety: possible role of brain-derived neurotrophic factor (BDNF).
21894643,21894643,NA,General Halleck's itchy elbows.
17173825,17173825,10.1016/s0001-7310(06)73484-6,[Influence of anxiety in diverse cutaneous diseases].
17172630,17172630,10.1093/jpepsy/jsl045,Integrating medical and psychological health care for children with atopic dermatitis.
17053846,17053846,NA,Time spent on treatment (TSOT). An independent assessment of disease severity in atopic dermatitis.
16954786,16954786,10.1097/01.all.0000244793.03239.40,Anxiety in allergy and atopic dermatitis.
16900661,16900661,10.2174/156652406777435390,Apoptosis in physiological and pathological skin: implications for therapy.
16893440,16893440,10.1111/j.1742-1241.2006.01047.x,Quality of life and childhood atopic dermatitis: the misery of living with childhood eczema.
16848815,16848815,10.1111/j.1346-8138.2006.00107.x,Development and validation of the psychosomatic scale for atopic dermatitis in adults.
16761162,16761162,10.1007/s00105-006-1166-z,[Inpatient rehabilitation of adults with atopic dermatitis].
16707541,16707541,10.1177/1367493506062552,Factors promoting psychological adjustment to childhood atopic eczema.
16704645,16704645,10.1111/j.1365-2133.2006.07186.x,Do patients with skin allergies have higher levels of anxiety than patients with allergic respiratory diseases? Results of a large-scale cross-sectional study in a French population.
16676633,16676633,10.1521/suli.2006.36.1.120,Prevalence of suicidal ideation in patients with atopic dermatitis.
16594469,16594469,NA,[Corticosteroid phobia in patients with atopic dermatitis].
16549705,16549705,10.1001/archderm.142.3.305,Prognosis of occupational hand eczema: a follow-up study.
16503886,16503886,10.1111/j.1468-3083.2006.01421.x,Parent gender and assessment of infant life quality.
16498811,16498811,NA,[Diagnostic difficulties in differentiation between atopic dermatitis and seborrheic dermatitis in infants].
16487089,16487089,10.1111/j.1365-2230.2006.02061.x,Narrowband ultraviolet B (UVB) phototherapy in children.
16469078,16469078,10.1111/j.1346-8138.2006.00002.x,Temperament and character dimensions in patients with atopic dermatitis.
16451879,16451879,10.1080/09540260500466832,Somatization disorders in dermatology.
16445784,16445784,10.1111/j.1365-2133.2005.07082.x,Effect of childhood eczema and asthma on parental sleep and well-being: a prospective comparative study.
16405615,16405615,10.1111/j.1468-3083.2005.01352.x,A case of Darier's disease successfully treated with topical tacrolimus.
16283947,16283947,10.1186/1477-7525-3-70,The European DISABKIDS project: development of seven condition-specific modules to measure health related quality of life in children and adolescents.
16268869,16268869,10.1111/j.1468-3083.2005.01315.x,Review of the potential photo-cocarcinogenicity of topical calcineurin inhibitors: position statement of the European Dermatology Forum.
16237974,16237974,NA,[Symptoms of anxiety and depression in atopic eczema/dermatitis syndrome].
16187782,16187782,10.4088/jcp.v66n0917c,Differential modulation of cerebrospinal fluid neurotrophins in patients with atopic dermatitis who attempted suicide.
16171697,16171697,10.1016/j.chc.2005.06.005,Vulnerability factors for anxiety disorders in children and adolescents.
16112449,16112449,10.1016/j.det.2005.05.009,Massage therapy for skin conditions in young children.
16045004,16045004,10.7748/paed.17.6.35.s23,The effects of eczema on children and their families: a review.
15984302,15984302,NA,[Atopic dermatitis and psychological factors].
15948976,15948976,10.1111/j.1365-2133.2005.06449.x,Anxiety accelerates T-helper 2-tilted immune responses in patients with atopic dermatitis.
15942214,15942214,10.1159/000084752,Psychophysiological reactivity under mental stress in atopic dermatitis.
15866855,15866855,10.1542/peds.2004-0815C,Sleep-related nighttime crying (yonaki) in Japan: a community-based study.
15863860,15863860,10.1111/j.1346-8138.2005.tb00738.x,Psychosomatic analysis of atopic dermatitis using a psychological test.
15663492,15663492,10.1111/j.1365-2230.2004.01679.x,Staphylococcus aureus re-colonization in atopic dermatitis: beyond the skin.
15581030,15581030,NA,[Psychodermatology: current state of the problem].
15510239,15510239,10.1358/dot.2004.40.8.850470,Epinastine hydrochloride for atopic disease.
15465076,15465076,10.1016/S0022-3999(03)00572-5,The impact of psychological and clinical factors on quality of life in individuals with atopic dermatitis.
15460166,15460166,10.1051/rnd:2004034,Alteration of polyunsaturated fatty acid status and metabolism in health and disease.
15235182,15235182,10.1111/j.1346-8138.2004.tb00530.x,Psychological disturbances in Indian children with atopic eczema.
15202837,15202837,10.1080/00015550410023284,Psychological symptoms and quality of life of dermatology outpatients and hospitalized dermatology patients.
15123396,15123396,10.1016/j.psychres.2004.02.005,Is seasonality of suicides stronger in victims with hospital-treated atopic disorders?
15008986,15008986,10.1111/j.1365-2249.2004.02405.x,Differential expression of mRNA for Th1 and Th2 cytokine-associated transcription factors and suppressors of cytokine signalling in peripheral blood mononuclear cells of patients with atopic dermatitis.
14692848,14692848,10.1037/1040-3590.15.4.532,Measuring adjustment to chronic skin disorders: validation of a self-report measure.
14685039,14685039,NA,[Natural killer cell activity among patients with atopic dermatitis].
14678529,14678529,10.1111/j.1468-3083.2004.00724.x,Profound inhibition of chronic itch induced by stimulation of thin cutaneous nerve fibres.
14640776,14640776,10.2165/00128071-200304120-00003,Psychiatric and psychological co-morbidity in patients with dermatologic disorders: epidemiology and management.
12919113,12919113,10.1046/j.1529-8019.2003.01620.x,"Biofeedback, cognitive-behavioral methods, and hypnosis in dermatology: is it all in your mind?"
12839111,12839111,10.1016/s1081-1206(10)61658-4,Neuroimmunology and inflammation: implications for therapy of allergic and autoimmune diseases.
12825489,12825489,NA,"[Psychological, immunological, and endocrinological implications of atopic dermatitis]."
12786872,12786872,10.1046/j.1365-4362.2003.01708.x,Comparison of nickel patch test reactivity in phases of the menstrual cycle.
12452996,12452996,10.1046/j.1365-4362.2002.01357.x,The pattern and profile of alopecia areata in Singapore--a study of 219 Asians.
12405029,12405029,NA,[Drug of month. Topical tacrolimus (Protopic)].
12072072,12072072,10.1046/j.1365-2133.2002.04716.x,Psychological factors associated with hand dermatoses: which subgroup needs additional psychological care?
12046366,12046366,NA,Psychosocial effect of common skin diseases.
12010346,12010346,10.1046/j.1365-4362.2002.01395.x,Two Japanese cases of localized involutional lipoatrophy.
12010340,12010340,10.1046/j.1365-4362.2002.01436.x,Atopic dermatitis is associated with a decrement in health-related quality of life.
11978138,11978138,10.2165/00128071-200203030-00004,Atopic dermatitis: the role of recombinant interferon-gamma therapy.
11963201,11963201,10.1007/s001050100204,[Sports as a risk factor and therapeutic principle in dermatology].
11952823,11952823,10.1034/j.1600-0625.2002.110101.x,'Activation-induced cell death': a special program able to preserve the homeostasis of the skin?
11952544,11952544,10.1046/j.1365-2133.2002.04613.x,Willingness to pay and time trade-off: useful utility indicators for the assessment of quality of life and patient satisfaction in patients with port wine stains.
11737422,11737422,10.1046/j.1365-4362.2001.01272.x,Anxiety level and severity of skin condition predicts outcome of psychotherapy in atopic dermatitis patients.
11731986,11731986,NA,[Psychosomatic dermatology - state of the art].
11676822,11676822,10.1046/j.0022-202x.2001.01475.x,Psychosocial factors and adherence to treatment advice in childhood atopic dermatitis.
11556643,11556643,10.1097/00004583-200109000-00006,Suicide attempt with cyproheptadine.
11526608,11526608,10.1002/jclp.1088,Thought Field Therapy clinical applications: utilization in an HMO in behavioral medicine and behavioral health services.
11304840,11304840,10.1002/ajmg.1199,Association between atopic disorders and depression: findings from the Northern Finland 1966 birth cohort study.
11150933,11150933,10.1159/000056219,Psychobiological aspects of atopic dermatitis: an overview.
10916887,10916887,NA,"[A case of atopic dermatitis which showed correlation of psychological state and lesions--changes of value of psychological test, skin lesion and NK cell activity]."
10916884,10916884,NA,[A relationship between a psychosomatic and a skin condition in patients with atopic dermatitis].
10816673,10816673,10.1111/j.1749-6632.1999.tb08697.x,"Depression modulates pruritus perception. A study of pruritus in psoriasis, atopic dermatitis and chronic idiopathic urticaria."
10809850,10809850,10.1046/j.1365-2133.2000.03473.x,Topical corticosteroid phobia in patients with atopic eczema.
10672885,10672885,10.1016/s0021-5155(99)00115-x,Pigmentation on anterior chamber angle in eyes of patients with atopic dermatitis.
10598757,10598757,10.1080/000155599750009870,Validity study for the stigmatization experience in atopic dermatitis and psoriatic patients.
10577587,10577587,10.1016/s0002-9394(99)00188-9,Ultrasound biomicroscopy for detection of breaks and detachment of the ciliary epithelium.
10437394,10437394,NA,[The frequency of atopy in lung cancer patients].
10352378,10352378,10.1159/000057143,Psychosocial characterization of patients with atopic dermatitis in conventional versus alternative-medical therapy.
10342543,10342543,10.1080/08035259950169828,Factors affecting maternal anxiety about child rearing in Japanese mothers.
10233221,10233221,10.1046/j.1365-2133.1999.02661.x,An assessment of anxiety and dermatology life quality in patients with atopic dermatitis.
10091477,10091477,10.1111/j.1346-8138.1999.tb03516.x,Recent studies of cutaneous nociception in atopic and non-atopic subjects.
9892952,9892952,10.1046/j.1365-2133.1998.02511.x,"Depression and suicidal ideation in dermatology patients with acne, alopecia areata, atopic dermatitis and psoriasis."
9892818,9892818,10.1159/000021116,Autogenes Training - Qualitative Meta-Analyse kontrollierter klinischer Studien und Beziehungen zur Naturheilkunde.
9873241,9873241,10.1159/000012309,"Infants with atopic dermatitis: maternal hopelessness, child-rearing attitudes and perceived infant temperament."
9796594,9796594,10.1046/j.1525-1470.1998.1998015390.x,Atopic dermatitis symptoms decreased in children following massage therapy.
9651821,9651821,10.1016/s0923-1811(97)00074-1,The relationship between the psychological and immunological state in patients with atopic dermatitis.
9599073,9599073,10.1089/tmj.1.1998.4.43,"Telemedicine using a desktop conference system (Phoenix) in Kyushu, Japan."
9301365,9301365,10.1136/adc.77.2.183,Long-term follow up of children born to mothers with periconceptional multivitamin supplementation.
9170853,9170853,NA,[Comparison of retinal breaks between patients with atopic dermatitis and mentally retarded patients with self-inflicted ocular injury].
9370147,9370147,10.1111/j.1439-0507.1997.tb00538.x,Pityrosporum yeasts--what's new?
9132389,9132389,10.1007/s001050050539,[Psychophysiologic and psychoneuroimmunologic studies in neurodermatitis. Overview and critical evaluation].
9088893,9088893,10.1055/s-0029-1211725,Physical stress-induced secretion of adrenal and pituitary hormones in patients with atopic eczema compared with normal controls.
9049809,9049809,10.1016/s0923-1811(96)00553-1,"Anxiety, depression and psychosomatic symptoms in patients with atopic dermatitis: comparison with normal controls and among groups of different degrees of severity."
9034661,9034661,10.1016/s0738-081x(96)00115-0,Psychodermatology of women.
9141851,9141851,NA,Psychiatric profile of patients with neurodermatitis.
8909056,8909056,NA,The importance of mental support to the patients with adult atopic dermatitis.
8778648,8778648,NA,Study on the mental health of patients with atopic dermatitis in adults.
7751519,7751519,10.1016/s0091-6749(95)70098-6,Cetirizine inhibits the in vitro and ex vivo chemotactic response of T lymphocytes and monocytes.
7790138,7790138,10.1111/j.1365-4362.1995.tb01589.x,Co-morbidity between dermatologic diseases and psychiatric disorders in Papua New Guinea.
7675938,7675938,10.1016/0306-4530(94)00082-l,"Cortisol, corticotropin, and beta-endorphin responses to corticotropin-releasing hormone in patients with atopic eczema."
7938374,7938374,NA,[Evaluation of inpatient psychotherapeutic-dermatologic treatment of neurodermatitis patients].
8033931,8033931,10.1007/BF01956425,Haematological disturbances during long-term valproate therapy.
8157784,8157784,10.1016/s0190-9622(94)70065-6,Acquired reactive perforating collagenosis. Report of six cases and review of the literature.
8197313,8197313,10.1097/00006842-199401000-00005,"Depression modulates pruritus perception: a study of pruritus in psoriasis, atopic dermatitis, and chronic idiopathic urticaria."
8053538,8053538,10.1111/j.1398-9995.1994.tb04235.x,Psychology of the allergic patient.
8217758,8217758,10.1111/j.1365-2133.1993.tb03171.x,Oral psoralen photochemotherapy in severe childhood atopic eczema: an update.
8407093,8407093,10.1111/j.1365-4362.1993.tb04021.x,Role of emotional factors in adults with atopic dermatitis.
8483499,8483499,10.1038/363159a0,Regulation of Langerhans cell function by nerves containing calcitonin gene-related peptide.
8354643,8354643,10.1016/0162-3109(93)90055-u,Glucocorticoids modulate soluble interleukin-2 receptor levels in vivo depending on the state of immune activation and the duration of glucocorticoid exposure.
1488497,1488497,10.1159/000288621,Psychodermatology: an overview.
1427348,1427348,NA,[Changes in the serum enzymo- and proteinograms of workers in enzyme production suffering from skin diseases (the validation of the diagnosis and of the therapeutic-preventive measures)].
1350392,1350392,NA,Cholinergic and adrenergic sweating in atopic dermatitis.
1797745,1797745,NA,Condyloma acuminatum in a 3-year old girl.
1830026,1830026,NA,Staphylococcus aureus modifies the cytokine-induced immunoglobulin synthesis and CD23 expression in patients with atopic dermatitis.
1987826,1987826,NA,An adverse reaction to L-5-hydroxytryptophan.
2048376,2048376,NA,Assessment of psychiatric and psychosocial factors disposing to chronic outcome of dermatoses.
2048372,2048372,NA,Children with dermatological disease and their mothers.
1796821,1796821,10.1007/BF00371820,Baseline water loss and cholinergic sweat stimulation in atopic dermatitis: a gravimetric measurement of local skin water loss.
1791583,1791583,10.1016/0022-3999(91)90120-d,Use of a diary technique to investigate psychosomatic relations in atopic dermatitis.
1678224,1678224,NA,Local cholinergic sweat stimulation in atopic dermatitis. An evaporimetric study.
2276914,2276914,NA,[Atopic eczema: psychophysiological reactivity with standardized stressors].
2206922,2206922,NA,Psychophysiological aspects of eczema.
2272825,2272825,NA,[The psychosocial status of patients with endogenous eczema. A study using cluster analysis for the correlation of psychological factors with somatic findings].
2317944,2317944,10.1111/j.1365-2249.1990.tb08099.x,Depressed lymphocyte transformation and the role of prostaglandins in atopic dermatitis.
2100013,2100013,10.1159/000288397,Socialization and psychosomatic disease: an empirical study of the educational style of parents with psychosomatic children.
2094609,2094609,NA,[Psychosomatic dermatology].
2073204,2073204,10.1111/j.1440-0960.1990.tb00643.x,Psychological profile of the atopic eczema patient.
1980986,1980986,NA,Lysozyme and IgA values in patients with atopic dermatitis.
2558092,2558092,NA,[A new concept of the etiopathogenesis and prevention of atopic dermatitis].
2573506,2573506,10.2165/00003495-198938040-00009,Rational use of antihistamines in allergic dermatological conditions.
2632594,2632594,10.1016/0005-7916(89)90031-1,Managing noncompliance in a schizophrenic patient with chronic skin disorders.
2550526,2550526,10.1016/s0190-9622(89)70226-7,Is the origin of atopy linked to deficient conversion of omega-6-fatty acids to prostaglandin E1?
2816013,2816013,NA,[Comparative analysis of the clinical effectiveness of reflexotherapy and psychopharmacotherapy in the treatment of neurotic disorders in dermatology patients].
2718616,2718616,NA,[Sleep disorders in adolescents and youths with atopic dermatitis and its pharmacologic correction].
2633550,2633550,NA,[The clinical picture and correction of paroxysmal neuropsychic disorders in children suffering from neurodermatitis].
2609764,2609764,NA,"[The clinical picture of psychoneurotic disorders in neurodermatitis, psoriasis and alopecia totalis in children]."
2545414,2545414,10.1159/000416851,Severe eczema herpeticum is associated with prolonged depression of cell-mediated immunity to herpes simplex virus.
2849616,2849616,10.1016/0091-6749(88)90140-6,Atopic dermatitis: influence of bacterial infections on human monocyte and neutrophil granulocyte functional activities.
2840941,2840941,10.1111/j.1365-2133.1988.tb02595.x,Immune responses to herpes simplex virus in patients with facial herpes simplex and those with eczema herpeticum.
3360315,3360315,10.1016/0163-8343(88)90102-8,Association of affective disorder with migraine headaches and neurodermatitis.
3679664,3679664,10.1111/j.1365-4362.1987.tb02300.x,Improvement of chronic neurotic excoriations with oral doxepin therapy.
3579346,3579346,NA,Antidepressant drugs in dermatology. An update.
3667082,3667082,NA,Notes on the mind-body question.
3434076,3434076,NA,[Mental disorders in children with neurodermatitis and psoriasis].
3333283,3333283,10.1159/000288012,Some unexplored regions of psychosomatic medicine.
3789804,3789804,10.1007/BF00455163,Defective monocyte and polymorphonuclear leukocyte chemotaxis and clinical characteristics in atopic dermatitis.
3716562,3716562,NA,[Dynamics of the psychoemotional status of patients with diffuse neurodermatitis treated by acupuncture].
2932272,2932272,10.1016/0090-1229(85)90110-2,Pulmonary sarcoidosis associated with acquired humoral and cellular immunodeficiency.
3876984,3876984,NA,Decreased natural killer cell activity in atopic eczema.
4057129,4057129,10.1016/0022-3999(85)90027-3,Psychophysiological analysis of atopic dermatitis.
3910807,3910807,10.1016/0022-3999(85)90074-1,An overview of atopic dermatitis: toward a bio-behavioural integration.
6204835,6204835,10.2165/00003495-198428010-00003,Astemizole. A review of its pharmacodynamic properties and therapeutic efficacy.
6524212,6524212,NA,[Features of the internal picture of the disease among psoriasis and neurodermatitis patients].
6387661,6387661,10.1111/j.1525-1470.1983.tb01089.x,Abnormal polymorphonuclear leukocyte motility in dermatologic diseases.
6888343,6888343,NA,[Therapy of diffuse neurodermatitis associated with depressive syndrome].
6858805,6858805,NA,Atopic dermatitis and delayed hypersensitivity.
6851506,6851506,10.1016/0010-440x(83)90047-0,Allergic disorders in depressive patients.
6675369,6675369,NA,[Dynamics of neuropsychiatric disorders in psoriasis and neurodermatitis patients taking the performance of hemosorption into account].
6337197,6337197,10.1016/0091-6749(83)90546-8,Characterization of the mononuclear cell infiltrate in atopic dermatitis using monoclonal antibodies.
6219418,6219418,10.1016/S0033-3182(82)73267-0,Dermatologic disorders.
28193926,28193926,NA,Study of Neurodermatitis Circumscripta Patients with Psychological Tests.
7092062,7092062,NA,[Spontaneous blastogenesis of peripheral blood lymphocytes and of mononuclear cells in the dermal infiltrates of atopic dermatitis (author's transl)].
6179360,6179360,NA,Blood glutathione-peroxidase levels in skin diseases: effect of selenium and vitamin E treatment.
6114971,6114971,10.1016/0091-6749(81)90187-1,Heterologous desensitization of leukocytes: a possible mechanism of beta adrenergic blockade in atopic dermatitis.
6451654,6451654,10.1111/1523-1747.ep12526118,Abnormal suppressor cell function in atopic dermatitis.
7235535,7235535,NA,[About mothers of atopic dermatitis children (author's transl)].
6972179,6972179,10.1111/j.1398-9995.1981.tb04103.x,Influence of dialysable transfer factor on IgE concentrations in patients with atopic dermatitis.
6164208,6164208,NA,Mechanisms of decreased antibody-dependent cytotoxicity mediated by monocytes and neutrophils in atopic dermatitis.
6261605,6261605,10.1111/j.1398-9995.1980.tb02017.x,Impaired monocyte cyclic AMP responses and monocyte cytotoxicity in atopic dermatitis.
7410617,7410617,10.1016/s0190-9622(80)80255-6,ADCC effector function in patients with atopic dermatitis. A possible mechanism of susceptibility to severe cutaneous viral infections.
487648,487648,NA,Transfer factor therapy in hyperimmunoglobulinaemia E syndrome.
453485,453485,10.1111/j.1398-9995.1979.tb01998.x,Antibody-dependent monocyte-mediated cytotoxicity in severe atopic dermatitis.
219977,219977,NA,Lymphocyte suppressor activity in atopic eczema.
367287,367287,NA,Delayed cutaneous hypersensitivity and lymphocyte transformation: dissociation in atopic dermatitis.
87079,87079,NA,An in vitro study of IgE production in severe atopic dermatitis.
82550,82550,NA,[Cyclic adenosine 3-5 monophosphate (c-AMP) and allergy].
150966,150966,NA,Anxiety and skin diseases.
641264,641264,10.1016/0091-6749(78)90049-0,Defective monocyte and polymorphonuclear leukocyte chemotaxis in atopic disease.
629575,629575,NA,"Atopic dermatitis, impaired cellular immunity, and molluscum contagiosum."
204057,204057,10.1097/00007611-197803000-00033,"Atopic dermatitis, eczema herpeticum, infectious mononucleosis, and depressed cell-mediated immunity."
368327,368327,10.1016/0022-3999(78)90045-4,Treating psychosomatic disorders related to birth trauma.
911165,911165,NA,Staphylococcal infections in patients with atopic dermatitis.
874212,874212,10.1016/0091-6749(77)90037-9,Abnormalities of leukotaxis in atopic dermatitis.
576745,576745,NA,Atopic dermatitis: the concept of flare factors.
899499,899499,NA,[Mental disorders in persons with chemical allergoses].
872357,872357,10.1111/j.1365-2222.1977.tb01427.x,Inactivation of heamolytic complement by house dust allergen in the serum of children with atopic diseases.
71829,71829,NA,An in vitro study of depressed cell-mediated immunity and of T and B lymphocytes in atopic dermatitis.
974023,974023,10.1111/j.1365-2133.1976.tb00838.x,Psychological profile of patients with atopic dermatitis.
962332,962332,NA,Immunodeficiencies in severe atopic dermatitis. Depressed chemotaxis and lymphocyte transformation.
9456,9456,10.1111/1523-1747.ep12514494,Adrenergic mechanisms and the adenyl cyclase system in atopic dermatitis.
1084358,1084358,10.1016/0091-6749(76)90008-7,Defective T cell function in atopic dermatitis.
941534,941534,NA,[Behavior therapy technics in the treatment of endogenous eczema with special reference to compulsive scratching].
941532,941532,NA,[Psychodynamics of patient with endogenous eczema and bronchial asthma].
58519,58519,NA,Cellular immunodeficiency in anhidrotic ectodermal dysplasia.
810508,810508,10.1016/0091-6749(75)90133-5,Depression of cell-mediated immunity in atopic eczema.
239335,239335,NA,[Dipotassium chlorazepate in chronic itching dermatoses--especially in atopic constitutional neurodermitis].
126711,126711,NA,Emotional factors in skin disease.
52969,52969,NA,"B lymphocytes, T lymphocytes and phytohaemagglutinin responsiveness in atopic dermatitis."
4427018,4427018,10.1037/h0037085,Anxiety and atopic dermatitis.
4154884,4154884,10.1016/0022-3999(74)90047-6,Atopic dermatitis anxiety and conditioned scratch responses.
4466594,4466594,NA,Serum immunoglobulin levels in various skin diseases.
4402993,4402993,10.1111/j.1365-2133.1972.tb05072.x,Emotions and the skin: the conditioning of scratch responses in cases of atopic dermatitis.
20468757,20468757,NA,Neurodermatitis: what is it?
4489470,4489470,NA,Emotions and physiology: an introduction.
5156178,5156178,NA,[Neuropsychiatric studies on inhabitants of Bar with bronchial asthma and other allergic diseases].
4939499,4939499,NA,[Antidepressive therapy of neurodermatitis in atopic subjects].
4186660,4186660,10.1016/0022-3999(69)90044-0,Aggression and symptom formation in dermatology.
4956583,4956583,NA,Controlled study of the effects of tybamate on the neurotic component in dermatoses.
14274399,14274399,10.5694/j.1326-5377.1965.tb71775.x,NEURODERMATITIS.
14199906,14199906,NA,A CASE OF MIXED PSYCHONEUROSIS.
14229295,14229295,NA,[HUMORAL FACTORS IN NERVOUS EXCITATION IN PATIENTS WITH ECZEMA AND NEURODERMATITIS].
14137552,14137552,NA,PSYCHOLOGIC ASPECTS OF INDUSTRIAL DERMATOSES.
14105392,14105392,NA,ECZEMA AND DERMATITIS.
14439721,14439721,10.1084/jem.110.5.751,Severe active cutaneous hypersensitivity in the rat produced by Hemophilus pertussis vaccine.
13818635,13818635,NA,Neurodermatitis-a psychosomatic approach.
13028655,13028655,NA,[Trial of sleep therapy in psychosomatic disorders in regional hospitals].
14884454,14884454,NA,[Higher nervous function test in eczema and neurodermatitis; preliminary communication].
21065277,21065277,NA,Neurotic excoriations.
20992518,20992518,NA,Neurotic excoriations; Raynaud's disease.
